participant_resource_id,enrollment_id,resource_id,quantity
9225,1601,3,1
9226,1601,4,1
9227,1601,5,1
9228,1601,6,1
9229,1601,7,1
9230,1601,8,1
9231,1602,1,1
9232,1602,3,1
9233,1602,4,1
9234,1602,5,1
9235,1602,6,1
9236,1602,7,1
9237,1602,8,1
9238,1603,3,1
9239,1603,4,1
9240,1603,5,1
9241,1603,6,1
9242,1603,7,1
9243,1603,8,1
9244,1604,1,1
9245,1604,3,1
9246,1604,4,1
9247,1604,5,1
9248,1604,6,1
9249,1604,7,1
9250,1604,8,1
9251,1605,1,1
9252,1605,3,1
9253,1605,4,1
9254,1605,5,1
9255,1605,6,1
9256,1605,7,1
9257,1605,8,1
9258,1606,3,1
9259,1606,4,1
9260,1606,5,1
9261,1606,6,1
9262,1606,7,1
9263,1606,8,1
9264,1607,3,1
9265,1607,4,1
9266,1607,5,1
9267,1607,6,1
9268,1607,7,1
9269,1607,8,1
9270,1608,3,1
9271,1608,4,1
9272,1608,5,1
9273,1608,6,1
9274,1608,7,1
9275,1608,8,1
9276,1609,3,1
9277,1609,4,1
9278,1609,5,1
9279,1609,6,1
9280,1609,7,1
9281,1609,8,1
9282,1610,1,1
9283,1610,3,1
9284,1610,4,1
9285,1610,5,1
9286,1610,6,1
9287,1610,7,1
9288,1610,8,1
9289,1611,3,1
9290,1611,4,1
9291,1611,5,1
9292,1611,6,1
9293,1611,7,1
9294,1611,8,1
9295,1612,3,1
9296,1612,4,1
9297,1612,5,1
9298,1612,6,1
9299,1612,7,1
9300,1612,8,1
9301,1613,3,1
9302,1613,4,1
9303,1613,5,1
9304,1613,6,1
9305,1613,7,1
9306,1613,8,1
9307,1614,3,1
9308,1614,4,1
9309,1614,5,1
9310,1614,6,1
9311,1614,7,1
9312,1614,8,1
9313,1615,3,1
9314,1615,4,1
9315,1615,5,1
9316,1615,7,1
9317,1615,8,1
9318,1616,3,1
9319,1616,4,1
9320,1616,5,1
9321,1616,6,1
9322,1616,7,1
9323,1616,8,1
9324,1617,3,1
9325,1617,4,1
9326,1617,5,1
9327,1617,6,1
9328,1617,7,1
9329,1617,8,1
9330,1618,3,1
9331,1618,4,1
9332,1618,5,1
9333,1618,6,1
9334,1618,7,1
9335,1618,8,1
9336,1619,3,1
9337,1619,4,1
9338,1619,5,1
9339,1619,6,1
9340,1619,7,1
9341,1619,8,1
9342,1620,3,1
9343,1620,4,1
9344,1620,5,1
9345,1620,7,1
9346,1620,8,1
9347,1621,1,1
9348,1621,3,1
9349,1621,4,1
9350,1621,5,1
9351,1621,6,1
9352,1621,7,1
9353,1621,8,1
9354,1622,3,1
9355,1622,4,1
9356,1622,5,1
9357,1622,6,1
9358,1622,7,1
9359,1622,8,1
9360,1623,3,1
9361,1623,4,1
9362,1623,5,1
9363,1623,6,1
9364,1623,7,1
9365,1623,8,1
9366,1624,1,1
9367,1624,3,1
9368,1624,4,1
9369,1624,5,1
9370,1624,6,1
9371,1624,7,1
9372,1624,8,1
9373,1625,3,1
9374,1625,4,1
9375,1625,5,1
9376,1625,6,1
9377,1625,7,1
9378,1625,8,1
9379,1626,3,1
9380,1626,4,1
9381,1626,5,1
9382,1626,6,1
9383,1626,7,1
9384,1626,8,1
9385,1627,1,1
9386,1627,3,1
9387,1627,4,1
9388,1627,5,1
9389,1627,7,1
9390,1627,8,1
9391,1628,3,1
9392,1628,4,1
9393,1628,5,1
9394,1628,7,1
9395,1628,8,1
9396,1629,3,1
9397,1629,4,1
9398,1629,5,1
9399,1629,6,1
9400,1629,7,1
9401,1629,8,1
9402,1630,3,1
9403,1630,4,1
9404,1630,5,1
9405,1630,6,1
9406,1630,7,1
9407,1630,8,1
9408,1631,1,1
9409,1631,3,1
9410,1631,4,1
9411,1631,5,1
9412,1631,6,1
9413,1631,7,1
9414,1631,8,1
9415,1632,3,1
9416,1632,4,1
9417,1632,5,1
9418,1632,6,1
9419,1632,7,1
9420,1632,8,1
9421,1633,3,1
9422,1633,4,1
9423,1633,5,1
9424,1633,6,1
9425,1633,7,1
9426,1633,8,1
9427,1634,3,1
9428,1634,4,1
9429,1634,5,1
9430,1634,6,1
9431,1634,7,1
9432,1634,8,1
9433,1635,3,1
9434,1635,4,1
9435,1635,5,1
9436,1635,6,1
9437,1635,7,1
9438,1635,8,1
9439,1636,3,1
9440,1636,4,1
9441,1636,5,1
9442,1636,6,1
9443,1636,7,1
9444,1636,8,1
9445,1637,3,1
9446,1637,4,1
9447,1637,5,1
9448,1637,6,1
9449,1637,7,1
9450,1637,8,1
9451,1638,3,1
9452,1638,4,1
9453,1638,5,1
9454,1638,7,1
9455,1638,8,1
9456,1639,3,1
9457,1639,4,1
9458,1639,5,1
9459,1639,6,1
9460,1639,7,1
9461,1639,8,1
9462,1640,3,1
9463,1640,4,1
9464,1640,5,1
9465,1640,6,1
9466,1640,7,1
9467,1640,8,1
9468,1641,3,1
9469,1641,4,1
9470,1641,5,1
9471,1641,6,1
9472,1641,7,1
9473,1641,8,1
9474,1642,3,1
9475,1642,4,1
9476,1642,5,1
9477,1642,6,1
9478,1642,7,1
9479,1642,8,1
9480,1643,3,1
9481,1643,4,1
9482,1643,5,1
9483,1643,7,1
9484,1643,8,1
9485,1644,3,1
9486,1644,4,1
9487,1644,5,1
9488,1644,7,1
9489,1644,8,1
9490,1645,1,1
9491,1645,3,1
9492,1645,4,1
9493,1645,5,1
9494,1645,6,1
9495,1645,7,1
9496,1645,8,1
9497,1646,3,1
9498,1646,4,1
9499,1646,5,1
9500,1646,6,1
9501,1646,7,1
9502,1646,8,1
9503,1647,3,1
9504,1647,4,1
9505,1647,5,1
9506,1647,6,1
9507,1647,7,1
9508,1647,8,1
9509,1648,1,1
9510,1648,3,1
9511,1648,4,1
9512,1648,5,1
9513,1648,6,1
9514,1648,7,1
9515,1648,8,1
9516,1649,1,1
9517,1649,3,1
9518,1649,4,1
9519,1649,5,1
9520,1649,6,1
9521,1649,7,1
9522,1649,8,1
9523,1650,1,1
9524,1650,3,1
9525,1650,4,1
9526,1650,5,1
9527,1650,6,1
9528,1650,7,1
9529,1650,8,1
9530,1651,1,1
9531,1651,3,1
9532,1651,4,1
9533,1651,5,1
9534,1651,6,1
9535,1651,7,1
9536,1651,8,1
9537,1652,3,1
9538,1652,4,1
9539,1652,5,1
9540,1652,7,1
9541,1652,8,1
9542,1653,3,1
9543,1653,4,1
9544,1653,5,1
9545,1653,6,1
9546,1653,7,1
9547,1653,8,1
9548,1654,3,1
9549,1654,4,1
9550,1654,5,1
9551,1654,6,1
9552,1654,7,1
9553,1654,8,1
9554,1655,3,1
9555,1655,4,1
9556,1655,5,1
9557,1655,6,1
9558,1655,7,1
9559,1655,8,1
9560,1656,1,1
9561,1656,3,1
9562,1656,4,1
9563,1656,5,1
9564,1656,7,1
9565,1656,8,1
9566,1657,3,1
9567,1657,4,1
9568,1657,5,1
9569,1657,6,1
9570,1657,7,1
9571,1657,8,1
9572,1658,1,1
9573,1658,3,1
9574,1658,4,1
9575,1658,5,1
9576,1658,6,1
9577,1658,7,1
9578,1658,8,1
9579,1659,3,1
9580,1659,4,1
9581,1659,5,1
9582,1659,6,1
9583,1659,7,1
9584,1659,8,1
9585,1660,1,1
9586,1660,3,1
9587,1660,4,1
9588,1660,5,1
9589,1660,6,1
9590,1660,7,1
9591,1660,8,1
9592,1661,3,1
9593,1661,4,1
9594,1661,5,1
9595,1661,6,1
9596,1661,7,1
9597,1661,8,1
9598,1662,3,1
9599,1662,4,1
9600,1662,5,1
9601,1662,7,1
9602,1662,8,1
9603,1663,3,1
9604,1663,4,1
9605,1663,5,1
9606,1663,6,1
9607,1663,7,1
9608,1663,8,1
9609,1664,3,1
9610,1664,4,1
9611,1664,5,1
9612,1664,6,1
9613,1664,7,1
9614,1664,8,1
9615,1665,3,1
9616,1665,4,1
9617,1665,5,1
9618,1665,6,1
9619,1665,7,1
9620,1665,8,1
9621,1666,3,1
9622,1666,4,1
9623,1666,5,1
9624,1666,6,1
9625,1666,7,1
9626,1666,8,1
9627,1667,3,1
9628,1667,4,1
9629,1667,5,1
9630,1667,6,1
9631,1667,7,1
9632,1667,8,1
9633,1668,1,1
9634,1668,3,1
9635,1668,4,1
9636,1668,5,1
9637,1668,6,1
9638,1668,7,1
9639,1668,8,1
9640,1669,3,1
9641,1669,4,1
9642,1669,5,1
9643,1669,6,1
9644,1669,7,1
9645,1669,8,1
9646,1670,3,1
9647,1670,4,1
9648,1670,5,1
9649,1670,7,1
9650,1670,8,1
9651,1671,3,1
9652,1671,4,1
9653,1671,5,1
9654,1671,6,1
9655,1671,7,1
9656,1671,8,1
9657,1672,1,1
9658,1672,3,1
9659,1672,4,1
9660,1672,5,1
9661,1672,6,1
9662,1672,7,1
9663,1672,8,1
9664,1673,3,1
9665,1673,4,1
9666,1673,5,1
9667,1673,6,1
9668,1673,7,1
9669,1673,8,1
9670,1674,1,1
9671,1674,3,1
9672,1674,4,1
9673,1674,5,1
9674,1674,6,1
9675,1674,7,1
9676,1674,8,1
9677,1675,3,1
9678,1675,4,1
9679,1675,5,1
9680,1675,7,1
9681,1675,8,1
9682,1676,3,1
9683,1676,4,1
9684,1676,5,1
9685,1676,6,1
9686,1676,7,1
9687,1676,8,1
9688,1677,3,1
9689,1677,4,1
9690,1677,5,1
9691,1677,6,1
9692,1677,7,1
9693,1677,8,1
9694,1678,3,1
9695,1678,4,1
9696,1678,5,1
9697,1678,6,1
9698,1678,7,1
9699,1678,8,1
9700,1679,1,1
9701,1679,3,1
9702,1679,4,1
9703,1679,5,1
9704,1679,7,1
9705,1679,8,1
9706,1680,3,1
9707,1680,4,1
9708,1680,5,1
9709,1680,6,1
9710,1680,7,1
9711,1680,8,1
9712,1681,3,1
9713,1681,4,1
9714,1681,5,1
9715,1681,7,1
9716,1681,8,1
9717,1682,1,1
9718,1682,3,1
9719,1682,4,1
9720,1682,5,1
9721,1682,7,1
9722,1682,8,1
9723,1683,1,1
9724,1683,3,1
9725,1683,4,1
9726,1683,5,1
9727,1683,6,1
9728,1683,7,1
9729,1683,8,1
9730,1684,3,1
9731,1684,4,1
9732,1684,5,1
9733,1684,6,1
9734,1684,7,1
9735,1684,8,1
9736,1685,1,1
9737,1685,3,1
9738,1685,4,1
9739,1685,5,1
9740,1685,7,1
9741,1685,8,1
9742,1686,1,1
9743,1686,3,1
9744,1686,4,1
9745,1686,5,1
9746,1686,6,1
9747,1686,7,1
9748,1686,8,1
9749,1687,3,1
9750,1687,4,1
9751,1687,5,1
9752,1687,6,1
9753,1687,7,1
9754,1687,8,1
9755,1688,3,1
9756,1688,4,1
9757,1688,5,1
9758,1688,6,1
9759,1688,7,1
9760,1688,8,1
9761,1689,1,1
9762,1689,3,1
9763,1689,4,1
9764,1689,5,1
9765,1689,6,1
9766,1689,7,1
9767,1689,8,1
9768,1690,3,1
9769,1690,4,1
9770,1690,5,1
9771,1690,6,1
9772,1690,7,1
9773,1690,8,1
9774,1691,3,1
9775,1691,4,1
9776,1691,5,1
9777,1691,7,1
9778,1691,8,1
9779,1692,3,1
9780,1692,4,1
9781,1692,5,1
9782,1692,6,1
9783,1692,7,1
9784,1692,8,1
9785,1693,3,1
9786,1693,4,1
9787,1693,5,1
9788,1693,6,1
9789,1693,7,1
9790,1693,8,1
9791,1694,3,1
9792,1694,4,1
9793,1694,5,1
9794,1694,6,1
9795,1694,7,1
9796,1694,8,1
9797,1695,1,1
9798,1695,3,1
9799,1695,4,1
9800,1695,5,1
9801,1695,6,1
9802,1695,7,1
9803,1695,8,1
9804,1696,3,1
9805,1696,4,1
9806,1696,5,1
9807,1696,6,1
9808,1696,7,1
9809,1696,8,1
9810,1697,3,1
9811,1697,4,1
9812,1697,5,1
9813,1697,6,1
9814,1697,7,1
9815,1697,8,1
9816,1698,1,1
9817,1698,3,1
9818,1698,4,1
9819,1698,5,1
9820,1698,6,1
9821,1698,7,1
9822,1698,8,1
9823,1699,3,1
9824,1699,4,1
9825,1699,5,1
9826,1699,6,1
9827,1699,7,1
9828,1699,8,1
9829,1700,3,1
9830,1700,4,1
9831,1700,5,1
9832,1700,6,1
9833,1700,7,1
9834,1700,8,1
9835,1701,3,1
9836,1701,4,1
9837,1701,5,1
9838,1701,6,1
9839,1701,7,1
9840,1701,8,1
9841,1702,1,1
9842,1702,3,1
9843,1702,4,1
9844,1702,5,1
9845,1702,6,1
9846,1702,7,1
9847,1702,8,1
9848,1703,3,1
9849,1703,4,1
9850,1703,5,1
9851,1703,6,1
9852,1703,7,1
9853,1703,8,1
9854,1704,3,1
9855,1704,4,1
9856,1704,5,1
9857,1704,7,1
9858,1704,8,1
9859,1705,3,1
9860,1705,4,1
9861,1705,5,1
9862,1705,6,1
9863,1705,7,1
9864,1705,8,1
9865,1706,3,1
9866,1706,4,1
9867,1706,5,1
9868,1706,7,1
9869,1706,8,1
9870,1707,1,1
9871,1707,3,1
9872,1707,4,1
9873,1707,5,1
9874,1707,6,1
9875,1707,7,1
9876,1707,8,1
9877,1708,3,1
9878,1708,4,1
9879,1708,5,1
9880,1708,6,1
9881,1708,7,1
9882,1708,8,1
9883,1709,1,1
9884,1709,3,1
9885,1709,4,1
9886,1709,5,1
9887,1709,6,1
9888,1709,7,1
9889,1709,8,1
9890,1710,3,1
9891,1710,4,1
9892,1710,5,1
9893,1710,6,1
9894,1710,7,1
9895,1710,8,1
9896,1711,3,1
9897,1711,4,1
9898,1711,5,1
9899,1711,7,1
9900,1711,8,1
9901,1712,3,1
9902,1712,4,1
9903,1712,5,1
9904,1712,7,1
9905,1712,8,1
9906,1713,1,1
9907,1713,3,1
9908,1713,4,1
9909,1713,5,1
9910,1713,6,1
9911,1713,7,1
9912,1713,8,1
9913,1714,3,1
9914,1714,4,1
9915,1714,5,1
9916,1714,6,1
9917,1714,7,1
9918,1714,8,1
9919,1715,3,1
9920,1715,4,1
9921,1715,5,1
9922,1715,6,1
9923,1715,7,1
9924,1715,8,1
9925,1716,3,1
9926,1716,4,1
9927,1716,5,1
9928,1716,6,1
9929,1716,7,1
9930,1716,8,1
9931,1717,3,1
9932,1717,4,1
9933,1717,5,1
9934,1717,6,1
9935,1717,7,1
9936,1717,8,1
9937,1718,3,1
9938,1718,4,1
9939,1718,5,1
9940,1718,6,1
9941,1718,7,1
9942,1718,8,1
9943,1719,3,1
9944,1719,4,1
9945,1719,5,1
9946,1719,6,1
9947,1719,7,1
9948,1719,8,1
9949,1720,3,1
9950,1720,4,1
9951,1720,5,1
9952,1720,6,1
9953,1720,7,1
9954,1720,8,1
9955,1721,3,1
9956,1721,4,1
9957,1721,5,1
9958,1721,6,1
9959,1721,7,1
9960,1721,8,1
9961,1722,3,1
9962,1722,4,1
9963,1722,5,1
9964,1722,6,1
9965,1722,7,1
9966,1722,8,1
9967,1723,3,1
9968,1723,4,1
9969,1723,5,1
9970,1723,6,1
9971,1723,7,1
9972,1723,8,1
9973,1724,1,1
9974,1724,3,1
9975,1724,4,1
9976,1724,5,1
9977,1724,7,1
9978,1724,8,1
9979,1725,3,1
9980,1725,4,1
9981,1725,5,1
9982,1725,6,1
9983,1725,7,1
9984,1725,8,1
9985,1726,3,1
9986,1726,4,1
9987,1726,5,1
9988,1726,6,1
9989,1726,7,1
9990,1726,8,1
9991,1727,1,1
9992,1727,3,1
9993,1727,4,1
9994,1727,5,1
9995,1727,6,1
9996,1727,7,1
9997,1727,8,1
9998,1728,1,1
9999,1728,3,1
10000,1728,4,1
10001,1728,5,1
10002,1728,6,1
10003,1728,7,1
10004,1728,8,1
10005,1729,3,1
10006,1729,4,1
10007,1729,5,1
10008,1729,6,1
10009,1729,7,1
10010,1729,8,1
10011,1730,3,1
10012,1730,4,1
10013,1730,5,1
10014,1730,6,1
10015,1730,7,1
10016,1730,8,1
10017,1731,3,1
10018,1731,4,1
10019,1731,5,1
10020,1731,6,1
10021,1731,7,1
10022,1731,8,1
10023,1732,3,1
10024,1732,4,1
10025,1732,5,1
10026,1732,6,1
10027,1732,7,1
10028,1732,8,1
10029,1733,3,1
10030,1733,4,1
10031,1733,5,1
10032,1733,7,1
10033,1733,8,1
10034,1734,1,1
10035,1734,3,1
10036,1734,4,1
10037,1734,5,1
10038,1734,6,1
10039,1734,7,1
10040,1734,8,1
10041,1735,1,1
10042,1735,3,1
10043,1735,4,1
10044,1735,5,1
10045,1735,6,1
10046,1735,7,1
10047,1735,8,1
10048,1736,3,1
10049,1736,4,1
10050,1736,5,1
10051,1736,6,1
10052,1736,7,1
10053,1736,8,1
10054,1737,3,1
10055,1737,4,1
10056,1737,5,1
10057,1737,6,1
10058,1737,7,1
10059,1737,8,1
10060,1738,3,1
10061,1738,4,1
10062,1738,5,1
10063,1738,6,1
10064,1738,7,1
10065,1738,8,1
10066,1739,3,1
10067,1739,4,1
10068,1739,5,1
10069,1739,6,1
10070,1739,7,1
10071,1739,8,1
10072,1740,3,1
10073,1740,4,1
10074,1740,5,1
10075,1740,6,1
10076,1740,7,1
10077,1740,8,1
10078,1741,3,1
10079,1741,4,1
10080,1741,5,1
10081,1741,7,1
10082,1741,8,1
10083,1742,3,1
10084,1742,4,1
10085,1742,5,1
10086,1742,7,1
10087,1742,8,1
10088,1743,3,1
10089,1743,4,1
10090,1743,5,1
10091,1743,6,1
10092,1743,7,1
10093,1743,8,1
10094,1744,3,1
10095,1744,4,1
10096,1744,5,1
10097,1744,6,1
10098,1744,7,1
10099,1744,8,1
10100,1745,3,1
10101,1745,4,1
10102,1745,5,1
10103,1745,7,1
10104,1745,8,1
10105,1746,3,1
10106,1746,4,1
10107,1746,5,1
10108,1746,6,1
10109,1746,7,1
10110,1746,8,1
10111,1747,3,1
10112,1747,4,1
10113,1747,5,1
10114,1747,6,1
10115,1747,7,1
10116,1747,8,1
10117,1748,1,1
10118,1748,3,1
10119,1748,4,1
10120,1748,5,1
10121,1748,6,1
10122,1748,7,1
10123,1748,8,1
10124,1749,3,1
10125,1749,4,1
10126,1749,5,1
10127,1749,7,1
10128,1749,8,1
10129,1750,3,1
10130,1750,4,1
10131,1750,5,1
10132,1750,6,1
10133,1750,7,1
10134,1750,8,1
10135,1751,1,1
10136,1751,3,1
10137,1751,4,1
10138,1751,5,1
10139,1751,6,1
10140,1751,7,1
10141,1751,8,1
10142,1752,3,1
10143,1752,4,1
10144,1752,5,1
10145,1752,6,1
10146,1752,7,1
10147,1752,8,1
10148,1753,3,1
10149,1753,4,1
10150,1753,5,1
10151,1753,7,1
10152,1753,8,1
10153,1754,1,1
10154,1754,3,1
10155,1754,4,1
10156,1754,5,1
10157,1754,6,1
10158,1754,7,1
10159,1754,8,1
10160,1755,3,1
10161,1755,4,1
10162,1755,5,1
10163,1755,6,1
10164,1755,7,1
10165,1755,8,1
10166,1756,3,1
10167,1756,4,1
10168,1756,5,1
10169,1756,6,1
10170,1756,7,1
10171,1756,8,1
10172,1757,3,1
10173,1757,4,1
10174,1757,5,1
10175,1757,6,1
10176,1757,7,1
10177,1757,8,1
10178,1758,3,1
10179,1758,4,1
10180,1758,5,1
10181,1758,6,1
10182,1758,7,1
10183,1758,8,1
10184,1759,3,1
10185,1759,4,1
10186,1759,5,1
10187,1759,6,1
10188,1759,7,1
10189,1759,8,1
10190,1760,3,1
10191,1760,4,1
10192,1760,5,1
10193,1760,7,1
10194,1760,8,1
10195,1761,3,1
10196,1761,4,1
10197,1761,5,1
10198,1761,6,1
10199,1761,7,1
10200,1761,8,1
10201,1762,1,1
10202,1762,3,1
10203,1762,4,1
10204,1762,5,1
10205,1762,6,1
10206,1762,7,1
10207,1762,8,1
10208,1763,3,1
10209,1763,4,1
10210,1763,5,1
10211,1763,6,1
10212,1763,7,1
10213,1763,8,1
10214,1764,3,1
10215,1764,4,1
10216,1764,5,1
10217,1764,6,1
10218,1764,7,1
10219,1764,8,1
10220,1765,1,1
10221,1765,3,1
10222,1765,4,1
10223,1765,5,1
10224,1765,7,1
10225,1765,8,1
10226,1766,3,1
10227,1766,4,1
10228,1766,5,1
10229,1766,6,1
10230,1766,7,1
10231,1766,8,1
10232,1767,3,1
10233,1767,4,1
10234,1767,5,1
10235,1767,6,1
10236,1767,7,1
10237,1767,8,1
10238,1768,3,1
10239,1768,4,1
10240,1768,5,1
10241,1768,6,1
10242,1768,7,1
10243,1768,8,1
10244,1769,3,1
10245,1769,4,1
10246,1769,5,1
10247,1769,6,1
10248,1769,7,1
10249,1769,8,1
10250,1770,3,1
10251,1770,4,1
10252,1770,5,1
10253,1770,6,1
10254,1770,7,1
10255,1770,8,1
10256,1771,3,1
10257,1771,4,1
10258,1771,5,1
10259,1771,6,1
10260,1771,7,1
10261,1771,8,1
10262,1772,3,1
10263,1772,4,1
10264,1772,5,1
10265,1772,6,1
10266,1772,7,1
10267,1772,8,1
10268,1773,3,1
10269,1773,4,1
10270,1773,5,1
10271,1773,6,1
10272,1773,7,1
10273,1773,8,1
10274,1774,3,1
10275,1774,4,1
10276,1774,5,1
10277,1774,6,1
10278,1774,7,1
10279,1774,8,1
10280,1775,3,1
10281,1775,4,1
10282,1775,5,1
10283,1775,6,1
10284,1775,7,1
10285,1775,8,1
10286,1776,3,1
10287,1776,4,1
10288,1776,5,1
10289,1776,6,1
10290,1776,7,1
10291,1776,8,1
10292,1777,3,1
10293,1777,4,1
10294,1777,5,1
10295,1777,6,1
10296,1777,7,1
10297,1777,8,1
10298,1778,1,1
10299,1778,3,1
10300,1778,4,1
10301,1778,5,1
10302,1778,6,1
10303,1778,7,1
10304,1778,8,1
10305,1779,3,1
10306,1779,4,1
10307,1779,5,1
10308,1779,6,1
10309,1779,7,1
10310,1779,8,1
10311,1780,3,1
10312,1780,4,1
10313,1780,5,1
10314,1780,6,1
10315,1780,7,1
10316,1780,8,1
10317,1781,3,1
10318,1781,4,1
10319,1781,5,1
10320,1781,7,1
10321,1781,8,1
10322,1782,3,1
10323,1782,4,1
10324,1782,5,1
10325,1782,6,1
10326,1782,7,1
10327,1782,8,1
10328,1783,1,1
10329,1783,3,1
10330,1783,4,1
10331,1783,5,1
10332,1783,6,1
10333,1783,7,1
10334,1783,8,1
10335,1784,3,1
10336,1784,4,1
10337,1784,5,1
10338,1784,6,1
10339,1784,7,1
10340,1784,8,1
10341,1785,1,1
10342,1785,3,1
10343,1785,4,1
10344,1785,5,1
10345,1785,6,1
10346,1785,7,1
10347,1785,8,1
10348,1786,3,1
10349,1786,4,1
10350,1786,5,1
10351,1786,7,1
10352,1786,8,1
10353,1787,3,1
10354,1787,4,1
10355,1787,5,1
10356,1787,6,1
10357,1787,7,1
10358,1787,8,1
10359,1788,3,1
10360,1788,4,1
10361,1788,5,1
10362,1788,7,1
10363,1788,8,1
10364,1789,3,1
10365,1789,4,1
10366,1789,5,1
10367,1789,6,1
10368,1789,7,1
10369,1789,8,1
10370,1790,3,1
10371,1790,4,1
10372,1790,5,1
10373,1790,6,1
10374,1790,7,1
10375,1790,8,1
10376,1791,3,1
10377,1791,4,1
10378,1791,5,1
10379,1791,6,1
10380,1791,7,1
10381,1791,8,1
10382,1792,3,1
10383,1792,4,1
10384,1792,5,1
10385,1792,6,1
10386,1792,7,1
10387,1792,8,1
10388,1793,3,1
10389,1793,4,1
10390,1793,5,1
10391,1793,7,1
10392,1793,8,1
10393,1794,1,1
10394,1794,3,1
10395,1794,4,1
10396,1794,5,1
10397,1794,6,1
10398,1794,7,1
10399,1794,8,1
10400,1795,3,1
10401,1795,4,1
10402,1795,5,1
10403,1795,6,1
10404,1795,7,1
10405,1795,8,1
10406,1796,3,1
10407,1796,4,1
10408,1796,5,1
10409,1796,7,1
10410,1796,8,1
10411,1797,1,1
10412,1797,3,1
10413,1797,4,1
10414,1797,5,1
10415,1797,6,1
10416,1797,7,1
10417,1797,8,1
10418,1798,3,1
10419,1798,4,1
10420,1798,5,1
10421,1798,6,1
10422,1798,7,1
10423,1798,8,1
10424,1799,3,1
10425,1799,4,1
10426,1799,5,1
10427,1799,6,1
10428,1799,7,1
10429,1799,8,1
10430,1800,3,1
10431,1800,4,1
10432,1800,5,1
10433,1800,6,1
10434,1800,7,1
10435,1800,8,1
10436,1801,3,1
10437,1801,4,1
10438,1801,5,1
10439,1801,6,1
10440,1801,7,1
10441,1801,8,1
10442,1802,3,1
10443,1802,4,1
10444,1802,5,1
10445,1802,6,1
10446,1802,7,1
10447,1802,8,1
10448,1803,3,1
10449,1803,4,1
10450,1803,5,1
10451,1803,6,1
10452,1803,7,1
10453,1803,8,1
10454,1804,1,1
10455,1804,3,1
10456,1804,4,1
10457,1804,5,1
10458,1804,7,1
10459,1804,8,1
10460,1805,3,1
10461,1805,4,1
10462,1805,5,1
10463,1805,6,1
10464,1805,7,1
10465,1805,8,1
10466,1806,3,1
10467,1806,4,1
10468,1806,5,1
10469,1806,7,1
10470,1806,8,1
10471,1807,1,1
10472,1807,3,1
10473,1807,4,1
10474,1807,5,1
10475,1807,6,1
10476,1807,7,1
10477,1807,8,1
10478,1808,3,1
10479,1808,4,1
10480,1808,5,1
10481,1808,7,1
10482,1808,8,1
10483,1809,3,1
10484,1809,4,1
10485,1809,5,1
10486,1809,7,1
10487,1809,8,1
10488,1810,3,1
10489,1810,4,1
10490,1810,5,1
10491,1810,6,1
10492,1810,7,1
10493,1810,8,1
10494,1811,3,1
10495,1811,4,1
10496,1811,5,1
10497,1811,6,1
10498,1811,7,1
10499,1811,8,1
10500,1812,3,1
10501,1812,4,1
10502,1812,5,1
10503,1812,6,1
10504,1812,7,1
10505,1812,8,1
10506,1813,3,1
10507,1813,4,1
10508,1813,5,1
10509,1813,7,1
10510,1813,8,1
10511,1814,1,1
10512,1814,3,1
10513,1814,4,1
10514,1814,5,1
10515,1814,7,1
10516,1814,8,1
10517,1815,3,1
10518,1815,4,1
10519,1815,5,1
10520,1815,6,1
10521,1815,7,1
10522,1815,8,1
10523,1816,3,1
10524,1816,4,1
10525,1816,5,1
10526,1816,6,1
10527,1816,7,1
10528,1816,8,1
10529,1817,1,1
10530,1817,3,1
10531,1817,4,1
10532,1817,5,1
10533,1817,6,1
10534,1817,7,1
10535,1817,8,1
10536,1818,3,1
10537,1818,4,1
10538,1818,5,1
10539,1818,6,1
10540,1818,7,1
10541,1818,8,1
10542,1819,1,1
10543,1819,3,1
10544,1819,4,1
10545,1819,5,1
10546,1819,6,1
10547,1819,7,1
10548,1819,8,1
10549,1820,3,1
10550,1820,4,1
10551,1820,5,1
10552,1820,6,1
10553,1820,7,1
10554,1820,8,1
10555,1821,3,1
10556,1821,4,1
10557,1821,5,1
10558,1821,6,1
10559,1821,7,1
10560,1821,8,1
10561,1822,3,1
10562,1822,4,1
10563,1822,5,1
10564,1822,6,1
10565,1822,7,1
10566,1822,8,1
10567,1823,3,1
10568,1823,4,1
10569,1823,5,1
10570,1823,6,1
10571,1823,7,1
10572,1823,8,1
10573,1824,3,1
10574,1824,4,1
10575,1824,5,1
10576,1824,6,1
10577,1824,7,1
10578,1824,8,1
10579,1825,3,1
10580,1825,4,1
10581,1825,5,1
10582,1825,6,1
10583,1825,7,1
10584,1825,8,1
10585,1826,3,1
10586,1826,4,1
10587,1826,5,1
10588,1826,6,1
10589,1826,7,1
10590,1826,8,1
10591,1827,1,1
10592,1827,3,1
10593,1827,4,1
10594,1827,5,1
10595,1827,7,1
10596,1827,8,1
10597,1828,3,1
10598,1828,4,1
10599,1828,5,1
10600,1828,6,1
10601,1828,7,1
10602,1828,8,1
10603,1829,1,1
10604,1829,3,1
10605,1829,4,1
10606,1829,5,1
10607,1829,6,1
10608,1829,7,1
10609,1829,8,1
10610,1830,1,1
10611,1830,3,1
10612,1830,4,1
10613,1830,5,1
10614,1830,6,1
10615,1830,7,1
10616,1830,8,1
10617,1831,3,1
10618,1831,4,1
10619,1831,5,1
10620,1831,7,1
10621,1831,8,1
